,datetime,price,year,month,day
1648,2016-03-29 08:49:39,583000,2016,3,29
1649,2016-03-30 07:58:51,592000,2016,3,30
1650,2016-03-31 08:07:14,583000,2016,3,31
1651,2016-04-01 08:03:23,584000,2016,4,1
1652,2016-04-02 07:38:46,580000,2016,4,2
1653,2016-04-04 08:09:36,582000,2016,4,4
1654,2016-04-05 07:58:02,579000,2016,4,5
1655,2016-04-06 08:15:11,586000,2016,4,6
1656,2016-04-07 08:08:46,584000,2016,4,7
1657,2016-04-08 08:12:42,589000,2016,4,8
1658,2016-04-09 08:07:29,586000,2016,4,9
1659,2016-04-11 07:40:13,589000,2016,4,11
1660,2016-04-12 08:02:37,594000,2016,4,12
1661,2016-04-13 07:45:36,592000,2016,4,13
1662,2016-04-14 08:06:18,588000,2016,4,14
1663,2016-04-15 08:27:47,585000,2016,4,15
1664,2016-04-16 07:35:38,585000,2016,4,16
1665,2016-04-18 08:09:57,586000,2016,4,18
1666,2016-04-19 07:47:09,586000,2016,4,19
1667,2016-04-20 08:18:48,592000,2016,4,20
1668,2016-04-21 08:10:26,587000,2016,4,21
1669,2016-04-22 08:09:53,590000,2016,4,22
1670,2016-04-23 07:42:40,587000,2016,4,23
1671,2016-04-25 08:15:35,585000,2016,4,25
1672,2016-04-26 07:57:49,586000,2016,4,26
1673,2016-04-27 08:22:28,589000,2016,4,27
1674,2016-04-28 07:56:58,591000,2016,4,28
1675,2016-04-29 07:56:10,598000,2016,4,29
1676,2016-04-30 08:08:51,608000,2016,4,30
1677,2016-05-02 08:06:05,608000,2016,5,2
1678,2016-05-03 08:14:57,606000,2016,5,3
1679,2016-05-04 07:58:10,605000,2016,5,4
1680,2016-05-07 07:37:43,603000,2016,5,7
1681,2016-05-09 08:02:56,607000,2016,5,9
1682,2016-05-10 08:23:07,603000,2016,5,10
1683,2016-05-11 07:58:41,602000,2016,5,11
1684,2016-05-12 07:56:03,606000,2016,5,12
1685,2016-05-13 08:05:45,602000,2016,5,13
1686,2016-05-14 08:28:19,605000,2016,5,14
1687,2016-05-16 08:15:14,606000,2016,5,16
1688,2016-05-17 08:18:52,606000,2016,5,17
1689,2016-05-18 08:10:18,607000,2016,5,18
1690,2016-05-19 08:14:24,604000,2016,5,19
1691,2016-05-20 08:34:52,608000,2016,5,20
1692,2016-05-21 07:59:28,608000,2016,5,21
1693,2016-05-23 08:22:27,606000,2016,5,23
1694,2016-05-24 08:05:18,606000,2016,5,24
1695,2016-05-25 07:57:49,601000,2016,5,25
1696,2016-05-26 07:54:11,600000,2016,5,26
1697,2016-05-27 08:21:23,599000,2016,5,27
1698,2016-05-28 07:54:24,599000,2016,5,28
1699,2016-05-30 08:15:20,595000,2016,5,30
1700,2016-05-31 08:02:01,597000,2016,5,31
1701,2016-06-01 08:14:51,598000,2016,6,1
1702,2016-06-02 07:57:15,598000,2016,6,2
1703,2016-06-03 08:42:05,597000,2016,6,3
1704,2016-06-04 07:59:53,605000,2016,6,4
1705,2016-06-06 08:09:31,606000,2016,6,6
1706,2016-06-07 07:49:20,603000,2016,6,7
1707,2016-06-08 07:51:11,598000,2016,6,8
1708,2016-06-09 08:08:20,602000,2016,6,9
1709,2016-06-10 07:54:41,602000,2016,6,10
1710,2016-06-11 10:13:37,608000,2016,6,11
1711,2016-06-13 08:06:05,609000,2016,6,13
1712,2016-06-14 08:18:19,612000,2016,6,14
1713,2016-06-15 08:00:58,614000,2016,6,15
1714,2016-06-16 08:00:07,616000,2016,6,16
1715,2016-06-16 14:10:22,623000,2016,6,16
1716,2016-06-17 08:06:06,610000,2016,6,17
1717,2016-06-18 07:23:00,621000,2016,6,18
1718,2016-06-20 08:04:01,614000,2016,6,20
1719,2016-06-21 08:01:56,610000,2016,6,21
1720,2016-06-22 07:45:41,603000,2016,6,22
1721,2016-06-23 07:50:35,602000,2016,6,23
1722,2016-06-24 07:59:57,601000,2016,6,24
1723,2016-06-24 10:45:51,617000,2016,6,24
1724,2016-06-25 06:34:38,628000,2016,6,25
1725,2016-06-27 08:13:26,630000,2016,6,27
1726,2016-06-28 07:46:34,628000,2016,6,28
1727,2016-06-29 08:19:59,620000,2016,6,29
1728,2016-06-30 07:53:01,616000,2016,6,30
1729,2016-07-01 08:16:55,619000,2016,7,1
1730,2016-07-11 08:17:14,638000,2016,7,11
1731,2016-07-12 07:45:04,632000,2016,7,12
1732,2016-07-13 08:13:15,622000,2016,7,13
1733,2016-07-14 08:14:00,627000,2016,7,14
1734,2016-07-15 08:10:21,621000,2016,7,15
1735,2016-07-16 07:35:01,624000,2016,7,16
1736,2016-07-18 08:12:52,622000,2016,7,18
1737,2016-07-18 11:12:43,622000,2016,7,18
1738,2016-07-19 07:50:18,621000,2016,7,19
1739,2016-07-20 07:57:17,622000,2016,7,20
1740,2016-07-21 07:59:32,617000,2016,7,21
1741,2016-07-22 08:26:27,625000,2016,7,22
1742,2016-07-23 06:09:03,620000,2016,7,23
1743,2016-07-25 08:01:20,620000,2016,7,25
1744,2016-07-26 07:44:39,620000,2016,7,26
1745,2016-07-27 08:04:30,621000,2016,7,27
1746,2016-07-28 07:55:58,625000,2016,7,28
1747,2016-07-28 12:41:56,625000,2016,7,28
1748,2016-07-29 08:18:45,625000,2016,7,29
1749,2016-07-30 08:15:46,628000,2016,7,30
1750,2016-08-01 07:53:41,629000,2016,8,1
1751,2016-08-02 07:55:07,631000,2016,8,2
1752,2016-08-03 08:31:22,635000,2016,8,3
1753,2016-08-04 08:12:56,634000,2016,8,4
1754,2016-08-05 08:19:26,636000,2016,8,5
1755,2016-08-06 08:10:10,626000,2016,8,6
1756,2016-08-08 08:13:20,626000,2016,8,8
1757,2016-08-09 07:59:13,627000,2016,8,9
1758,2016-08-10 08:01:13,629000,2016,8,10
1759,2016-08-11 08:04:46,631000,2016,8,11
1760,2016-08-12 08:12:21,628000,2016,8,12
1761,2016-08-13 06:11:45,626000,2016,8,13
1762,2016-08-15 08:12:29,627000,2016,8,15
1763,2016-08-16 07:58:17,629000,2016,8,16
1764,2016-08-18 08:36:28,632000,2016,8,18
1765,2016-08-19 08:19:46,632000,2016,8,19
1766,2016-08-20 08:23:25,629000,2016,8,20
1767,2016-08-20 08:30:48,629000,2016,8,20
1768,2016-08-22 08:01:42,629000,2016,8,22
1769,2016-08-23 08:21:30,628000,2016,8,23
1770,2016-08-24 08:04:23,629000,2016,8,24
1771,2016-08-25 07:39:00,627000,2016,8,25
1772,2016-08-26 08:35:27,626000,2016,8,26
1773,2016-08-27 08:00:25,625000,2016,8,27
1774,2016-08-29 07:50:05,626000,2016,8,29
1775,2016-08-29 07:54:10,626000,2016,8,29
1776,2016-08-30 07:51:23,627000,2016,8,30
1777,2016-08-31 08:00:18,622000,2016,8,31
1778,2016-09-01 07:53:15,622000,2016,9,1
1779,2016-09-02 08:12:12,623000,2016,9,2
1780,2016-09-03 08:28:50,627000,2016,9,3
1781,2016-09-05 08:21:09,627000,2016,9,5
1782,2016-09-06 08:14:22,626000,2016,9,6
1783,2016-09-07 08:02:26,630000,2016,9,7
1784,2016-09-08 07:54:27,629000,2016,9,8
1785,2016-09-09 08:22:48,627000,2016,9,9
1786,2016-09-09 08:37:03,627000,2016,9,9
1787,2016-09-10 07:33:49,624000,2016,9,10
1788,2016-09-13 07:42:24,624000,2016,9,13
1789,2016-09-14 07:25:12,623000,2016,9,14
1790,2016-09-15 08:02:51,625000,2016,9,15
1791,2016-09-16 08:33:43,624000,2016,9,16
1792,2016-09-17 07:41:22,621000,2016,9,17
1793,2016-09-19 08:09:47,621000,2016,9,19
1794,2016-09-20 08:18:32,622000,2016,9,20
1795,2016-09-21 08:02:56,623000,2016,9,21
1796,2016-09-22 08:28:49,628000,2016,9,22
1797,2016-09-23 09:01:23,627000,2016,9,23
1798,2016-09-24 08:04:10,628000,2016,9,24
1799,2016-09-26 08:03:35,627000,2016,9,26
1800,2016-09-27 07:51:21,626000,2016,9,27
1801,2016-09-28 07:44:08,622000,2016,9,28
1802,2016-09-29 08:03:59,621000,2016,9,29
1803,2016-09-30 09:04:29,621000,2016,9,30
1804,2016-10-01 08:41:08,620000,2016,10,1
1805,2016-10-03 07:51:41,621000,2016,10,3
1806,2016-10-04 08:07:57,620000,2016,10,4
1807,2016-10-05 08:17:31,619000,2016,10,5
1808,2016-10-06 07:56:32,619000,2016,10,6
1809,2016-10-07 08:18:50,619000,2016,10,7
1810,2016-10-08 09:24:21,619000,2016,10,8
1811,2016-10-08 09:29:12,619000,2016,10,8
1812,2016-10-10 07:54:12,619000,2016,10,10
1813,2016-10-11 08:01:56,619000,2016,10,11
1814,2016-10-12 07:54:21,619000,2016,10,12
1815,2016-10-13 07:56:36,620000,2016,10,13
1816,2016-10-14 08:25:37,621000,2016,10,14
1817,2016-10-15 08:00:27,619000,2016,10,15
1818,2016-10-17 08:27:34,620000,2016,10,17
1819,2016-10-18 08:06:59,621000,2016,10,18
1820,2016-10-19 07:59:08,622000,2016,10,19
1821,2016-10-20 07:52:16,622000,2016,10,20
1822,2016-10-21 08:16:39,620000,2016,10,21
1823,2016-10-22 07:44:34,619000,2016,10,22
1824,2016-10-24 07:49:35,621000,2016,10,24
1825,2016-10-25 08:09:36,621000,2016,10,25
1826,2016-10-26 08:06:09,622000,2016,10,26
1827,2016-10-27 07:55:08,619000,2016,10,27
1828,2016-10-28 08:35:49,620000,2016,10,28
1829,2016-10-29 07:54:59,621000,2016,10,29
1830,2016-10-31 07:58:20,621000,2016,10,31
1831,2016-11-01 07:50:41,622000,2016,11,1
1832,2016-11-02 07:50:22,625000,2016,11,2
1833,2016-11-03 08:08:09,626000,2016,11,3
1834,2016-11-04 08:40:33,627000,2016,11,4
1835,2016-11-05 07:51:42,626000,2016,11,5
1836,2016-11-07 08:07:02,625000,2016,11,7
1837,2016-11-08 07:40:49,623000,2016,11,8
1838,2016-11-09 08:07:11,620000,2016,11,9
1839,2016-11-09 10:05:47,630000,2016,11,9
1840,2016-11-10 08:33:17,625000,2016,11,10
1841,2016-11-11 07:32:09,617000,2016,11,11
1842,2016-11-12 08:08:01,613000,2016,11,12
1843,2016-11-14 08:00:41,615000,2016,11,14
1844,2016-11-15 08:11:09,613000,2016,11,15
1845,2016-11-16 08:18:50,614000,2016,11,16
1846,2016-11-17 08:02:02,614000,2016,11,17
1847,2016-11-18 08:15:19,611000,2016,11,18
1848,2016-11-19 08:17:44,610000,2016,11,19
1849,2016-11-21 08:07:44,610000,2016,11,21
1850,2016-11-22 08:20:39,612000,2016,11,22
1851,2016-11-23 08:00:33,611000,2016,11,23
1852,2016-11-24 08:23:21,609000,2016,11,24
1853,2016-11-25 08:22:06,610000,2016,11,25
1854,2016-11-26 07:24:20,609000,2016,11,26
1855,2016-11-28 08:24:35,610000,2016,11,28
1856,2016-11-29 08:06:54,611000,2016,11,29
1857,2016-11-30 08:22:48,612000,2016,11,30
1858,2016-12-01 08:00:34,608000,2016,12,1
1859,2016-12-02 08:13:59,609000,2016,12,2
1860,2016-12-03 08:15:33,608000,2016,12,3
1861,2016-12-05 08:30:10,609000,2016,12,5
1862,2016-12-06 08:09:40,607000,2016,12,6
1863,2016-12-07 08:18:24,606000,2016,12,7
1864,2016-12-08 07:55:08,606000,2016,12,8
1865,2016-12-09 08:22:46,605000,2016,12,9
1866,2016-12-10 08:05:08,605000,2016,12,10
1867,2016-12-13 08:11:58,604000,2016,12,13
1868,2016-12-14 08:07:22,604000,2016,12,14
1869,2016-12-15 07:58:05,603000,2016,12,15
1870,2016-12-16 08:15:34,602000,2016,12,16
1871,2016-12-17 08:08:55,605000,2016,12,17
1872,2016-12-19 08:10:19,606000,2016,12,19
1873,2016-12-20 08:13:48,605000,2016,12,20
1874,2016-12-21 08:24:01,603000,2016,12,21
1875,2016-12-22 08:06:22,604000,2016,12,22
1876,2016-12-23 09:13:22,603000,2016,12,23
1877,2016-12-24 08:15:35,604000,2016,12,24
1878,2016-12-27 08:10:37,605000,2016,12,27
1879,2016-12-28 07:48:53,606000,2016,12,28
1880,2016-12-29 08:02:26,607000,2016,12,29
1881,2016-12-30 08:17:31,608000,2016,12,30
1882,2017-01-03 08:14:33,606000,2017,1,3
1883,2017-01-04 08:17:07,606000,2017,1,4
1884,2017-01-05 08:21:16,607000,2017,1,5
1885,2017-01-06 08:33:28,606000,2017,1,6
1886,2017-01-07 08:07:11,600000,2017,1,7
1887,2017-01-09 08:26:16,602000,2017,1,9
1888,2017-01-10 08:16:27,605000,2017,1,10
1889,2017-01-11 08:32:15,605000,2017,1,11
1890,2017-01-12 08:08:50,607000,2017,1,12
1891,2017-01-13 08:38:56,607000,2017,1,13
1892,2017-01-14 08:11:29,608000,2017,1,14
1893,2017-01-16 08:46:18,609000,2017,1,16
1894,2017-01-17 07:42:46,610000,2017,1,17
1895,2017-01-18 08:04:02,613000,2017,1,18
1896,2017-01-19 08:17:10,610000,2017,1,19
1897,2017-01-20 08:28:13,611000,2017,1,20
1898,2017-01-21 10:12:32,611000,2017,1,21
1899,2017-01-23 08:06:10,613000,2017,1,23
1900,2017-01-24 08:01:12,613000,2017,1,24
1901,2017-01-25 08:14:03,610000,2017,1,25
1902,2017-01-26 08:17:26,607000,2017,1,26
1903,2017-01-27 08:04:43,602000,2017,1,27
1904,2017-01-30 08:31:20,603000,2017,1,30
1905,2017-01-31 08:25:12,603000,2017,1,31
1906,2017-02-01 08:01:53,607000,2017,2,1
1907,2017-02-02 08:12:59,607000,2017,2,2
1908,2017-02-03 08:08:12,609000,2017,2,3
1909,2017-02-04 08:46:20,611000,2017,2,4
1910,2017-02-06 08:15:07,610000,2017,2,6
1911,2017-02-07 08:50:49,612000,2017,2,7
1912,2017-02-08 08:16:24,612000,2017,2,8
1913,2017-02-09 08:09:28,614000,2017,2,9
1914,2017-02-10 08:05:55,608000,2017,2,10
1915,2017-02-11 07:48:28,610000,2017,2,11
1916,2017-02-13 08:32:35,609000,2017,2,13
1917,2017-02-14 08:25:38,608000,2017,2,14
1918,2017-02-16 08:20:57,610000,2017,2,16
1919,2017-02-17 08:29:41,612000,2017,2,17
1920,2017-02-18 08:22:57,610000,2017,2,18
1921,2017-02-20 08:31:27,611000,2017,2,20
1922,2017-02-21 08:04:08,610000,2017,2,21
1923,2017-02-22 07:54:44,611000,2017,2,22
1924,2017-02-23 08:04:25,611000,2017,2,23
1925,2017-02-24 08:15:09,616000,2017,2,24
1926,2017-02-25 08:08:20,618000,2017,2,25
1927,2017-02-27 07:46:00,617000,2017,2,27
1928,2017-02-28 08:19:02,616000,2017,2,28
1929,2017-03-01 08:11:14,613000,2017,3,1
1930,2017-03-02 08:08:30,612000,2017,3,2
1931,2017-03-03 07:52:05,609000,2017,3,3
1932,2017-03-04 08:18:13,608000,2017,3,4
1933,2017-03-06 08:16:31,609000,2017,3,6
1934,2017-03-07 07:53:35,606000,2017,3,7
1935,2017-03-08 07:44:23,603000,2017,3,8
1936,2017-03-09 08:05:12,601000,2017,3,9
1937,2017-03-10 07:52:10,599000,2017,3,10
1938,2017-03-11 07:43:25,600000,2017,3,11
1939,2017-03-13 08:02:41,600000,2017,3,13
1940,2017-03-14 07:56:20,598000,2017,3,14
1941,2017-03-15 07:57:19,597000,2017,3,15
1942,2017-03-16 08:17:18,601000,2017,3,16
1943,2017-03-17 07:44:55,602000,2017,3,17
1944,2017-03-18 07:05:56,603000,2017,3,18
1945,2017-03-20 08:22:23,604000,2017,3,20
1946,2017-03-20 08:25:23,604000,2017,3,20
1947,2017-03-21 08:12:13,605000,2017,3,21
1948,2017-03-22 08:17:24,607000,2017,3,22
1949,2017-03-23 07:54:48,609000,2017,3,23
1950,2017-03-24 08:00:27,609000,2017,3,24
1951,2017-03-25 06:57:20,608000,2017,3,25
1952,2017-03-27 08:05:01,612000,2017,3,27
1953,2017-03-29 08:00:37,610000,2017,3,29
1954,2017-03-30 07:56:29,611000,2017,3,30
1955,2017-03-31 07:54:07,608000,2017,3,31
1956,2017-04-01 08:17:33,609000,2017,4,1
1957,2017-04-03 07:54:58,609000,2017,4,3
1958,2017-04-04 08:12:13,611000,2017,4,4
1959,2017-04-05 08:08:41,611000,2017,4,5
1960,2017-04-06 08:04:40,612000,2017,4,6
1961,2017-04-07 07:57:29,609000,2017,4,7
1962,2017-04-08 06:29:53,610000,2017,4,8
1963,2017-04-10 08:16:01,610000,2017,4,10
1964,2017-04-11 07:56:05,611000,2017,4,11
1965,2017-04-12 08:14:31,614000,2017,4,12
1966,2017-04-13 08:12:28,618000,2017,4,13
1967,2017-04-15 07:38:40,618000,2017,4,15
1968,2017-04-17 08:07:16,620000,2017,4,17
1969,2017-04-18 08:27:32,615000,2017,4,18
1970,2017-04-19 07:12:51,619000,2017,4,19
1971,2017-04-20 07:50:24,615000,2017,4,20
1972,2017-04-21 08:18:31,617000,2017,4,21
1973,2017-04-22 09:36:52,618000,2017,4,22
1974,2017-04-25 08:13:42,615000,2017,4,25
1975,2017-04-25 08:19:55,615000,2017,4,25
1976,2017-04-26 07:50:04,609000,2017,4,26
1977,2017-04-27 07:59:33,610000,2017,4,27
1978,2017-04-28 07:50:24,609000,2017,4,28
1979,2017-04-29 08:21:56,609000,2017,4,29
1980,2017-05-02 08:17:14,607000,2017,5,2
1981,2017-05-03 08:07:19,607000,2017,5,3
1982,2017-05-04 08:03:04,600000,2017,5,4
1983,2017-05-05 08:17:37,598000,2017,5,5
1984,2017-05-06 07:21:20,599000,2017,5,6
1985,2017-05-08 07:51:38,601000,2017,5,8
1986,2017-05-09 08:03:15,600000,2017,5,9
1987,2017-05-10 07:43:12,599000,2017,5,10
1988,2017-05-11 08:04:38,596000,2017,5,11
1989,2017-05-12 07:56:55,601000,2017,5,12
1990,2017-05-13 06:31:06,601000,2017,5,13
1991,2017-05-15 08:12:46,599000,2017,5,15
1992,2017-05-16 07:52:33,600000,2017,5,16
1993,2017-05-17 08:02:11,604000,2017,5,17
1994,2017-05-18 08:08:15,609000,2017,5,18
1995,2017-05-19 08:06:08,605000,2017,5,19
1996,2017-05-20 09:53:50,612000,2017,5,20
1997,2017-05-22 08:15:20,608000,2017,5,22
1998,2017-05-23 08:04:28,609000,2017,5,23
1999,2017-05-24 08:00:20,606000,2017,5,24
2000,2017-05-25 09:32:11,606000,2017,5,25
2001,2017-05-26 08:03:18,607000,2017,5,26
2002,2017-05-27 05:14:22,612000,2017,5,27
2003,2017-05-29 08:07:54,610000,2017,5,29
2004,2017-05-30 07:57:16,610000,2017,5,30
2005,2017-05-31 08:11:22,609000,2017,5,31
2006,2017-06-02 08:09:22,610000,2017,6,2
2007,2017-06-03 06:26:37,616000,2017,6,3
2008,2017-06-05 08:31:04,615000,2017,6,5
2009,2017-06-06 08:12:44,615000,2017,6,6
2010,2017-06-07 08:06:27,619000,2017,6,7
2011,2017-06-08 08:13:49,616000,2017,6,8
2012,2017-06-09 08:06:13,614000,2017,6,9
2013,2017-06-10 05:36:24,610000,2017,6,10
2014,2017-06-12 08:05:56,612000,2017,6,12
2015,2017-06-13 08:07:26,610000,2017,6,13
2016,2017-06-14 07:58:26,612000,2017,6,14
2017,2017-06-15 08:23:51,610000,2017,6,15
2018,2017-06-16 08:09:37,608000,2017,6,16
2019,2017-06-17 05:29:32,607000,2017,6,17
2020,2017-06-19 08:11:26,609000,2017,6,19
2021,2017-06-20 08:19:28,605000,2017,6,20
2022,2017-06-21 07:58:15,606000,2017,6,21
2023,2017-06-22 08:18:13,607000,2017,6,22
2024,2017-07-03 08:08:52,605000,2017,7,3
2025,2017-07-04 07:59:44,601000,2017,7,4
2026,2017-07-05 07:54:30,604000,2017,7,5
2027,2017-07-06 07:48:53,603000,2017,7,6
2028,2017-07-07 08:33:42,602000,2017,7,7
2029,2017-07-08 07:11:06,600000,2017,7,8
2030,2017-07-10 08:09:06,599000,2017,7,10
2031,2017-07-11 08:03:01,600000,2017,7,11
2032,2017-07-12 08:46:53,602000,2017,7,12
2033,2017-07-13 08:03:38,602000,2017,7,13
2034,2017-07-14 08:12:05,602000,2017,7,14
2035,2017-07-15 07:18:05,606000,2017,7,15
2036,2017-07-17 08:14:28,607000,2017,7,17
2037,2017-07-18 07:44:21,607000,2017,7,18
2038,2017-07-19 08:01:37,610000,2017,7,19
2039,2017-07-20 08:09:00,610000,2017,7,20
2040,2017-07-21 07:41:38,610000,2017,7,21
2041,2017-07-22 08:15:50,614000,2017,7,22
2042,2017-07-24 08:13:52,614000,2017,7,24
2043,2017-07-25 07:50:50,613000,2017,7,25
2044,2017-07-26 07:58:41,610000,2017,7,26
2045,2017-07-27 08:15:37,615000,2017,7,27
2046,2017-07-28 08:17:32,615000,2017,7,28
2047,2017-07-29 07:52:18,619000,2017,7,29
2048,2017-07-31 08:10:18,618000,2017,7,31
2049,2017-08-01 08:10:17,617000,2017,8,1
2050,2017-08-02 08:27:49,617000,2017,8,2
2051,2017-08-03 08:11:10,615000,2017,8,3
2052,2017-08-04 08:05:04,617000,2017,8,4
2053,2017-08-05 08:20:33,613000,2017,8,5
2054,2017-08-07 08:11:05,613000,2017,8,7
2055,2017-08-08 07:50:18,613000,2017,8,8
2056,2017-08-09 08:04:24,615000,2017,8,9
2057,2017-08-10 07:54:56,618000,2017,8,10
2058,2017-08-11 08:13:09,621000,2017,8,11
2059,2017-08-11 08:37:40,621000,2017,8,11
2060,2017-08-12 07:09:08,623000,2017,8,12
2061,2017-08-14 08:17:39,621000,2017,8,14
2062,2017-08-15 07:58:42,619000,2017,8,15
2063,2017-08-16 07:58:20,618000,2017,8,16
2064,2017-08-18 08:20:49,624000,2017,8,18
2065,2017-08-19 06:56:42,622000,2017,8,19
2066,2017-08-21 08:08:00,622000,2017,8,21
2067,2017-08-22 08:00:59,624000,2017,8,22
2068,2017-08-23 08:03:47,621000,2017,8,23
2069,2017-08-24 07:47:01,624000,2017,8,24
2070,2017-08-25 07:42:22,623000,2017,8,25
2071,2017-08-26 06:42:39,624000,2017,8,26
2072,2017-08-28 07:48:00,625000,2017,8,28
2073,2017-08-29 08:07:35,634000,2017,8,29
2074,2017-08-30 07:53:00,631000,2017,8,30
2075,2017-08-31 08:01:35,631000,2017,8,31
2076,2017-09-04 08:21:22,638000,2017,9,4
2077,2017-09-05 08:12:07,637000,2017,9,5
2078,2017-09-06 08:07:37,639000,2017,9,6
2079,2017-09-07 08:00:26,636000,2017,9,7
2080,2017-09-08 07:58:25,642000,2017,9,8
2081,2017-09-09 06:53:47,641000,2017,9,9
2082,2017-09-11 08:08:24,637000,2017,9,11
2083,2017-09-12 07:52:58,631000,2017,9,12
2084,2017-09-13 07:47:59,632000,2017,9,13
2085,2017-09-14 07:53:07,629000,2017,9,14
2086,2017-09-15 07:56:09,634000,2017,9,15
2087,2017-09-16 06:33:51,632000,2017,9,16
2088,2017-09-18 07:55:57,629000,2017,9,18
2089,2017-09-19 07:52:54,627000,2017,9,19
2090,2017-09-20 08:11:38,629000,2017,9,20
2091,2017-09-21 08:42:57,627000,2017,9,21
2092,2017-09-22 08:16:33,624000,2017,9,22
2093,2017-09-23 06:35:05,627000,2017,9,23
2094,2017-09-25 08:13:34,626000,2017,9,25
2095,2017-09-26 07:44:53,630000,2017,9,26
2096,2017-09-27 08:30:52,627000,2017,9,27
2097,2017-09-28 08:11:42,625000,2017,9,28
2098,2017-09-29 08:32:54,628000,2017,9,29
2099,2017-09-30 06:19:04,627000,2017,9,30
2100,2017-10-02 09:41:30,621000,2017,10,2
2101,2017-10-03 08:23:01,619000,2017,10,3
2102,2017-10-03 13:13:15,620000,2017,10,3
2103,2017-10-04 08:34:32,622000,2017,10,4
2104,2017-10-05 08:38:45,622000,2017,10,5
2105,2017-10-06 08:38:33,622000,2017,10,6
2106,2017-10-07 06:54:11,628000,2017,10,7
2107,2017-10-09 08:39:55,628000,2017,10,9
2108,2017-10-10 08:27:06,633000,2017,10,10
2109,2017-10-11 07:39:47,636000,2017,10,11
2110,2017-10-12 08:29:36,638000,2017,10,12
2111,2017-10-13 08:12:30,640000,2017,10,13
2112,2017-10-14 06:46:07,645000,2017,10,14
2113,2017-10-16 08:19:16,644000,2017,10,16
2114,2017-10-17 08:20:45,640000,2017,10,17
2115,2017-10-18 08:29:58,638000,2017,10,18
2116,2017-10-19 08:06:09,637000,2017,10,19
2117,2017-10-20 07:47:43,642000,2017,10,20
2118,2017-10-21 05:51:50,639000,2017,10,21
2119,2017-10-23 07:43:20,638000,2017,10,23
2120,2017-10-24 08:11:02,643000,2017,10,24
2121,2017-10-25 08:19:43,639000,2017,10,25
2122,2017-10-26 08:15:14,642000,2017,10,26
2123,2017-10-27 08:07:14,636000,2017,10,27
2124,2017-10-28 06:46:00,641000,2017,10,28
2125,2017-10-30 08:26:09,641000,2017,10,30
2126,2017-10-31 08:07:54,640000,2017,10,31
2127,2017-11-01 08:07:13,637000,2017,11,1
2128,2017-11-02 08:16:11,640000,2017,11,2
2129,2017-11-03 08:26:42,640000,2017,11,3
2130,2017-11-04 06:55:53,634000,2017,11,4
2131,2017-11-06 08:35:49,638000,2017,11,6
2132,2017-11-07 08:25:54,639000,2017,11,7
2133,2017-11-08 08:11:03,637000,2017,11,8
2134,2017-11-09 08:24:36,639000,2017,11,9
2135,2017-11-10 08:19:41,640000,2017,11,10
2136,2017-11-11 05:35:54,636000,2017,11,11
2137,2017-11-13 08:11:54,636000,2017,11,13
2138,2017-11-14 07:58:09,637000,2017,11,14
2139,2017-11-15 08:01:59,638000,2017,11,15
2140,2017-11-16 08:01:17,638000,2017,11,16
2141,2017-11-17 08:23:26,638000,2017,11,17
2142,2017-11-18 07:13:04,643000,2017,11,18
2143,2017-11-20 08:14:48,643000,2017,11,20
2144,2017-11-21 08:06:21,637000,2017,11,21
2145,2017-11-22 08:06:07,639000,2017,11,22
2146,2017-11-23 08:10:47,641000,2017,11,23
2147,2017-11-24 08:15:54,640000,2017,11,24
2148,2017-11-25 06:04:37,639000,2017,11,25
2149,2017-11-27 07:55:30,639000,2017,11,27
2150,2017-11-28 07:54:31,641000,2017,11,28
2151,2017-11-29 08:12:47,640000,2017,11,29
2152,2017-11-30 08:04:05,637000,2017,11,30
2153,2017-12-02 06:36:43,635000,2017,12,2
2154,2017-12-04 08:11:33,633000,2017,12,4
2155,2017-12-05 08:12:02,635000,2017,12,5
2156,2017-12-06 08:33:36,631000,2017,12,6
2157,2017-12-07 08:06:13,631000,2017,12,7
2158,2017-12-08 08:25:06,628000,2017,12,8
2159,2017-12-09 06:02:50,628000,2017,12,9
2160,2017-12-11 08:26:55,628000,2017,12,11
2161,2017-12-12 07:53:51,627000,2017,12,12
2162,2017-12-13 08:04:09,628000,2017,12,13
2163,2017-12-14 08:10:11,633000,2017,12,14
2164,2017-12-15 08:07:53,632000,2017,12,15
2165,2017-12-16 05:09:48,633000,2017,12,16
2166,2017-12-18 08:06:15,632000,2017,12,18
2167,2017-12-19 08:12:25,635000,2017,12,19
2168,2017-12-20 07:51:12,635000,2017,12,20
2169,2017-12-21 07:41:09,637000,2017,12,21
2170,2017-12-22 08:21:56,636000,2017,12,22
2171,2017-12-23 06:01:29,638000,2017,12,23
2172,2017-12-27 07:49:34,642000,2017,12,27
2173,2017-12-28 07:58:01,643000,2017,12,28
2174,2017-12-29 08:02:28,645000,2017,12,29
2175,2017-12-30 07:05:02,647000,2017,12,30
2176,2018-01-02 08:17:54,649000,2018,1,2
2177,2018-01-03 08:17:39,652000,2018,1,3
2178,2018-01-04 08:14:50,647000,2018,1,4
2179,2018-01-05 08:11:05,650000,2018,1,5
2180,2018-01-06 05:31:49,646000,2018,1,6
2181,2018-01-08 08:02:03,648000,2018,1,8
2182,2018-01-09 08:12:56,647000,2018,1,9
2183,2018-01-10 08:27:44,645000,2018,1,10
2184,2018-01-11 08:16:54,648000,2018,1,11
